"V4" "SPY.Adjusted" "CWI.Adjusted" "AGG.Adjusted"
2009-07-23 82.184479 21.800545 81.348396
2009-07-24 82.521072 21.943758 81.348396
2009-07-27 82.765114 22.079021 81.102119
2009-07-28 82.378006 21.927845 81.25309
2009-07-29 82.176071 21.736891 81.396072
2009-07-30 83.034401 22.150623 81.499374
2009-07-31 83.152229 22.333628 81.91246
2009-08-03 84.523949 23.001963 81.740326
2009-08-04 84.742706 22.842833 81.493225
2009-08-05 84.498688 22.818966 81.421486
2009-08-06 84.061104 22.628017 81.461372
2009-08-07 85.163498 22.691664 80.975143
2009-08-10 84.986755 22.468884 81.604836
2009-08-11 83.92643 22.293844 81.891739
2009-08-12 84.826881 22.476841 81.851929
2009-08-13 85.474861 22.890575 82.059181
2009-08-14 84.818474 22.65984 82.20266
2009-08-17 82.731453 21.864199 82.54538
2009-08-18 83.387848 22.246105 82.274338
2009-08-19 84.119995 22.365456 82.441734
2009-08-20 84.986755 22.635969 82.577248
2009-08-21 86.653023 23.105396 82.098999
2009-08-24 86.644608 23.049704 82.433762
2009-08-25 86.81292 23.27248 82.56929
2009-08-26 86.82132 23.113356 82.688835
2009-08-27 87.01487 23.216785 82.625053
2009-08-28 86.998039 23.216785 82.56929
2009-08-31 86.223854 23.033787 82.91201
2009-09-01 84.321953 22.540491 82.769714
2009-09-02 84.002174 22.508669 83.209511
2009-09-03 84.700638 22.755312 83.057587
2009-09-04 85.88723 22.898529 82.897644
2009-09-08 86.627769 23.654388 82.77771
2009-09-09 87.292603 23.821476 82.937645
2009-09-10 88.184624 24.107901 83.361412
2009-09-11 88.16777 24.07608 83.353409
2009-09-14 88.596962 23.948778 83.233498
2009-09-15 88.967255 24.211338 83.105537
2009-09-16 90.313721 24.672806 83.169533
2009-09-17 90.179062 24.489813 83.561325
2009-09-18 90.236549 24.57733 83.353409
2009-09-21 90.008263 24.298861 83.289429
2009-09-22 90.532478 24.633024 83.233498
2009-09-23 89.779968 24.553461 83.441406
2009-09-24 88.79068 24.08404 83.545364
2009-09-25 88.317169 23.924908 83.793228
2009-09-28 89.898354 24.267033 83.785217
2009-09-29 89.627739 24.235207 83.745239
2009-09-30 89.281097 24.282946 83.897202
2009-10-01 87.065773 23.614609 84.091286
2009-10-02 86.65992 23.352045 83.930908
2009-10-05 87.953568 23.773737 83.987022
2009-10-06 89.21344 24.211338 83.866707
2009-10-07 89.458672 24.243162 84.203644
2009-10-08 90.143547 24.640982 84.147438
2009-10-09 90.693153 24.593245 83.561836
2009-10-12 91.048271 24.712587 83.754364
2009-10-13 90.862267 24.688721 83.962967
2009-10-14 92.426521 25.269543 83.762383
2009-10-15 92.764717 25.341148 83.634018
2009-10-16 92.071381 25.110413 83.626007
2009-10-19 92.832382 25.325235 83.794495
2009-10-20 92.341965 25.174061 83.995041
2009-10-21 91.513321 25.054716 83.938881
2009-10-22 92.443443 25.285452 83.810532
2009-10-23 91.38649 24.983107 83.706253
2009-10-26 90.397217 24.569376 83.481575
2009-10-27 89.982864 24.31477 83.810532
2009-10-28 88.283333 23.542997 83.930908
2009-10-29 90.177361 24.410244 83.762383
2009-10-30 87.564621 23.582779 84.08326
2009-11-02 88.207253 23.765779 83.949692
2009-11-03 88.486282 23.678255 83.837051
2009-11-04 88.714561 24.004471 83.700233
2009-11-05 90.346451 24.410244 83.917503
2009-11-06 90.583229 24.434116 83.989967
2009-11-09 92.64637 25.182016 84.102585
2009-11-10 92.663277 25.054716 84.126762
2009-11-11 93.13678 25.102451 84.15889
2009-11-12 92.189758 24.76033 84.327934
2009-11-13 92.688629 25.038807 84.416443
2009-11-16 94.033051 25.508232 84.617676
2009-11-17 94.142982 25.349104 84.690109
2009-11-18 94.083771 25.333191 84.513039
2009-11-19 92.857742 24.903538 84.601532
2009-11-20 92.527985 24.768282 84.633751
2009-11-23 93.703308 25.182016 84.617676
2009-11-24 93.847038 24.999018 84.867065
2009-11-25 94.176796 25.301367 84.947556
2009-11-27 92.64637 24.601202 85.019997
2009-11-30 92.959236 24.720545 85.164879
2009-12-01 94.109169 25.420713 84.957375
2009-12-02 94.066856 25.460491 84.795845
2009-12-03 93.331238 25.333191 84.803917
2009-12-04 93.863953 25.293411 84.634361
2009-12-07 93.7202 25.189976 84.715103
2009-12-08 92.680183 24.656895 84.828171
2009-12-09 93.026855 24.720545 84.73938
2009-12-10 93.551094 24.784199 84.674721
2009-12-11 93.948494 24.792152 84.472885
2009-12-14 94.591118 24.999018 84.521347
2009-12-15 94.151413 24.887632 84.287148
2009-12-16 94.295151 25.078585 84.440651
2009-12-17 93.162148 24.378422 84.577866
2009-12-18 93.689201 24.385643 84.577866
2009-12-21 94.641312 24.505962 84.22261
2009-12-22 94.981346 24.714523 83.980354
2009-12-23 95.168373 24.810785 84.012703
2009-12-24 95.618919 25.107584 83.86734
2009-12-28 95.822952 25.163736 83.35865
2009-12-29 95.68692 25.211866 83.457481
2009-12-30 95.652901 25.139671 83.667976
2009-12-31 94.73484 25.027372 83.562744
2010-01-04 96.341499 25.717224 83.659889
2010-01-05 96.596519 25.789419 84.040482
2010-01-06 96.664566 25.901718 83.99189
2010-01-07 97.072586 25.741293 83.894699
2010-01-08 97.39563 26.006001 83.943298
2010-01-11 97.531631 26.086218 83.878532
2010-01-12 96.622025 25.797438 84.413002
2010-01-13 97.438126 26.022043 84.056702
2010-01-14 97.70166 26.118303 84.275314
2010-01-15 96.605049 25.749311 84.437309
2010-01-19 97.81218 25.957872 84.299637
2010-01-20 96.817528 25.388338 84.518288
2010-01-21 94.955849 24.770678 84.542534
2010-01-22 92.839127 24.233229 84.591148
2010-01-25 93.315147 24.546074 84.583038
2010-01-26 92.924118 24.385643 84.688309
2010-01-27 93.366188 24.313446 84.62352
2010-01-28 92.295052 23.992586 84.550652
2010-01-29 91.291924 23.663696 84.744995
2010-02-01 92.711601 23.968519 84.628853
2010-02-02 93.83371 24.44981 84.726334
2010-02-03 93.366188 24.257298 84.571999
2010-02-04 90.484337 23.198448 84.775085
2010-02-05 90.671371 23.070101 84.807556
2010-02-08 90.016785 22.837469 84.970009
2010-02-09 91.147408 23.447109 84.815689
2010-02-10 90.968918 23.302727 84.620743
2010-02-11 91.921005 23.60755 84.482643
2010-02-12 91.84449 23.423046 84.498848
2010-02-16 93.289658 23.94445 84.710091
2010-02-17 93.731697 23.976538 84.450119
2010-02-18 94.284309 24.120928 84.417656
2010-02-19 94.479797 23.912365 84.482643
2010-02-22 94.496796 23.98456 84.336411
2010-02-23 93.349159 23.60755 84.636986
2010-02-24 94.207787 23.775997 84.726334
2010-02-25 94.080254 23.639635 84.896904
2010-02-26 94.139732 23.824129 84.913177
2010-03-01 95.117348 24.08082 85.037849
2010-03-02 95.380905 24.289379 85.070442
2010-03-03 95.465904 24.457834 85.070442
2010-03-04 95.754929 24.377617 85.22525
2010-03-05 97.123581 24.882984 85.062279
2010-03-08 97.140579 24.955173 85.119324
2010-03-09 97.302124 24.891003 85.217087
2010-03-10 97.735649 25.019348 85.160057
2010-03-11 98.143707 25.059452 85.160057
2010-03-12 98.152222 25.19582 85.168243
2010-03-15 98.177711 25.107584 85.274101
2010-03-16 98.959808 25.412407 85.428947
2010-03-17 99.546356 25.556795 85.494148
2010-03-18 99.495384 25.396364 85.420815
2010-03-19 98.991745 25.131645 85.355591
2010-03-22 99.520966 25.219889 85.420815
2010-03-23 100.220947 25.388338 85.437119
2010-03-24 99.73436 24.995279 85.005257
2010-03-25 99.572189 24.939129 84.785233
2010-03-26 99.512428 25.099562 84.923775
2010-03-29 100.144112 25.420429 84.825974
2010-03-30 100.212387 25.404383 84.858589
2010-03-31 99.870941 25.42845 84.907471
2010-04-01 100.553856 25.893696 84.875572
2010-04-05 101.373276 26.030069 84.352455
2010-04-06 101.612289 26.038088 84.458717
2010-04-07 101.031837 25.829527 84.818359
2010-04-08 101.381821 25.829527 84.736633
2010-04-09 102.047623 26.134354 84.826576
2010-04-12 102.209824 26.110281 85.022728
2010-04-13 102.286636 26.110281 85.161674
2010-04-14 103.447548 26.463236 85.063568
2010-04-15 103.53289 26.383017 85.218895
2010-04-16 101.885445 25.821503 85.349686
2010-04-19 102.269554 25.757334 85.194374
2010-04-20 103.182915 25.925787 85.333328
2010-04-21 102.995117 25.813484 85.480461
2010-04-22 103.302414 25.685139 85.308815
2010-04-23 103.976761 25.829527 85.202553
2010-04-26 103.584106 25.85359 85.194374
2010-04-27 101.134293 24.915068 85.464096
2010-04-28 101.902504 24.907045 85.333328
2010-04-29 103.165833 25.316143 85.366028
2010-04-30 101.415962 25.011326 85.733841
2010-05-03 102.730507 25.187796 85.571495
2010-05-04 100.314796 24.217188 85.915825
2010-05-05 99.717293 23.808086 85.850235
2010-05-06 96.40535 22.652973 85.973221
2010-05-07 94.971306 22.468479 85.596138
2010-05-10 99.153915 24.008623 85.587914
2010-05-11 98.872238 23.679743 85.907616
2010-05-12 100.255081 23.98456 85.817459
2010-05-13 99.008812 23.711828 85.940399
2010-05-14 97.216255 23.110207 86.251968
2010-05-17 97.267471 23.086145 86.186378
2010-05-18 95.94442 22.604843 86.481483
2010-05-19 95.398094 22.620893 86.522476
2010-05-20 91.795906 21.714451 86.448685
2010-05-21 93.136047 22.21179 86.817589
2010-05-24 91.941025 21.826756 86.76841
2010-05-25 92.034912 21.666325 86.875031
2010-05-26 91.480087 21.513912 86.776604
2010-05-27 94.544495 22.652973 86.571648
2010-05-28 93.357986 22.380243 86.661842
2010-06-01 91.787376 22.011248 86.804924
2010-06-02 94.177444 22.717148 86.7145
2010-06-03 94.501823 22.604843 86.673363
2010-06-04 91.181297 21.682364 86.89537
2010-06-07 90.046013 21.481821 87.150307
2010-06-08 91.010612 21.834772 87.051659
2010-06-09 90.524048 21.746538 87.10096
2010-06-10 93.170181 22.588806 86.837845
2010-06-11 93.62262 22.556721 86.887184
2010-06-14 93.477509 22.701109 87.010506
2010-06-15 95.602959 23.390961 87.010506
2010-06-16 95.568802 23.398983 87.142075
2010-06-17 95.722435 23.38294 87.347679
2010-06-18 95.826241 23.410635 87.207901
2010-06-21 95.551773 23.418781 87.396996
2010-06-22 93.973709 23.117395 87.487488
2010-06-23 93.682114 23.231434 87.709526
2010-06-24 92.129715 22.905607 87.635498
2010-06-25 92.515663 23.011497 87.758804
2010-06-28 92.224098 22.816002 87.923317
2010-06-29 89.376656 22.001438 88.186432
2010-06-30 88.527557 21.90369 88.194664
2010-07-01 88.133034 22.099182 88.14846
2010-07-02 87.652733 22.115475 88.024734
2010-07-06 88.227386 22.449446 88.296936
2010-07-07 91.006195 23.158123 88.181458
2010-07-08 91.906738 23.288454 88.164955
2010-07-09 92.592865 23.378056 88.03302
2010-07-12 92.652885 23.312889 88.132019
2010-07-13 94.05088 23.695732 87.909279
2010-07-14 94.042313 23.728315 88.206207
2010-07-15 94.068031 23.809772 88.329903
2010-07-16 91.477913 23.084812 88.602089
2010-07-19 92.01825 23.182554 88.519608
2010-07-20 93.038841 23.426929 88.453598
2010-07-21 91.829559 23.076664 88.841286
2010-07-22 93.879326 23.785339 88.758804
2010-07-23 94.694138 24.06229 88.602089
2010-07-26 95.680443 24.225204 88.585609
2010-07-27 95.671875 24.217058 88.552605
2010-07-28 95.054359 24.143745 88.717552
2010-07-29 94.591232 24.241493 88.800026
2010-07-30 94.574043 24.225204 88.948502
2010-08-02 96.709625 24.942024 88.827728
2010-08-03 96.24649 24.909439 88.885666
2010-08-04 96.88974 24.901293 88.728508
2010-08-05 96.786842 24.885002 88.835983
2010-08-06 96.392288 24.87686 89.009651
2010-08-09 96.906898 25.007187 89.009651
2010-08-10 96.383705 24.787256 89.158554
2010-08-11 93.742149 23.769047 89.241211
2010-08-12 93.167496 23.793482 89.100655
2010-08-13 92.893044 23.703882 89.307365
2010-08-16 92.850159 23.866793 89.605118
2010-08-17 93.990845 24.11931 89.497574
2010-08-18 94.162392 24.192619 89.398338
2010-08-19 92.524246 23.809772 89.68779
2010-08-20 92.224098 23.614279 89.563782
2010-08-23 91.872452 23.532822 89.654709
2010-08-24 90.508766 23.215137 90.010323
2010-08-25 90.860397 23.247721 89.803596
2010-08-26 90.251465 23.158123 89.91938
2010-08-27 91.649445 23.638714 89.42318
2010-08-30 90.320061 23.312889 90.026901
2010-08-31 90.320061 23.386198 90.093079
2010-09-01 93.021675 24.151892 89.90065
2010-09-02 93.887932 24.290369 89.784561
2010-09-03 95.105804 24.494009 89.577217
2010-09-07 94.033745 24.176329 89.834305
2010-09-08 94.694138 24.379971 89.767944
2010-09-09 95.131531 24.510302 89.336777
2010-09-10 95.611824 24.559175 89.145996
2010-09-13 96.675323 25.007187 89.345047
2010-09-14 96.615295 25.170097 89.66848
2010-09-15 96.984085 25.19454 89.502609
2010-09-16 96.958351 25.072355 89.353348
2010-09-17 96.994576 24.950171 89.469467
2010-09-20 98.477631 25.406324 89.502609
2010-09-21 98.279327 25.35745 89.884064
2010-09-22 97.796448 25.341162 89.908966
2010-09-23 97.003197 25.088636 90.008476
2010-09-24 99.003624 25.724001 89.676743
2010-09-27 98.529358 25.626257 89.983604
2010-09-28 98.874275 25.846188 90.199173
2010-09-29 98.701828 25.870626 90.132896
2010-09-30 98.408638 25.764734 90.099678
2010-10-01 98.822548 26.033541 89.995796
2010-10-04 98.081001 25.699564 90.145363
2010-10-05 100.05555 26.391953 90.145363
2010-10-06 100.046928 26.554861 90.236832
2010-10-07 99.926201 26.481546 90.278381
2010-10-08 100.486694 26.685194 90.461273
2010-10-11 100.581535 26.5793 90.411407
2010-10-12 100.891945 26.587442 90.319969
2010-10-13 101.676582 26.994732 90.311684
2010-10-14 101.279945 27.076187 89.979111
2010-10-15 101.486916 26.92956 89.796272
2010-10-18 101.987007 27.035458 90.11216
2010-10-19 100.650513 26.33493 90.186966
2010-10-20 101.633484 26.831816 90.295029
2010-10-21 101.857643 26.742212 90.153671
2010-10-22 102.047363 26.823671 90.195282
2010-10-25 102.349144 26.978434 90.20356
2010-10-26 102.366371 26.782946 89.995796
2010-10-27 102.073219 26.530426 89.821175
2010-10-28 102.090454 26.725922 90.045631
2010-10-29 102.168068 26.701487 90.236832
2010-11-01 102.202553 26.758503 90.200157
2010-11-02 103.013054 27.100626 90.358521
2010-11-03 103.426964 27.320553 90.341843
2010-11-04 105.418777 27.980352 90.775223
2010-11-05 105.815399 27.866318 90.525238
2010-11-08 105.617073 27.727837 90.483528
2010-11-09 104.858292 27.418304 90.041794
2010-11-10 105.280792 27.662676 89.966835
2010-11-11 104.884132 27.328699 89.958519
2010-11-12 103.642525 27.08433 89.600121
2010-11-15 103.495918 27.051748 89.108391
2010-11-16 101.88353 26.400095 89.325096
2010-11-17 101.935257 26.595589 89.35009
2010-11-18 103.435577 27.230953 89.325096
2010-11-19 103.720139 27.263538 89.425095
2010-11-22 103.633881 27.035458 89.641769
2010-11-23 102.133583 26.196451 89.73349
2010-11-24 103.642525 26.717779 89.300079
2010-11-26 102.435356 26.31864 89.483459
2010-11-29 102.745796 26.114998 89.541794
2010-11-30 102.168068 25.829901 89.483459
2010-12-01 104.340942 26.530426 89.016838
2010-12-02 105.677414 27.043602 88.840912
2010-12-03 105.961983 27.279829 89.016838
2010-12-06 105.849876 27.157642 89.343506
2010-12-07 105.910225 27.133204 88.64827
2010-12-08 106.298256 27.157642 88.220985
2010-12-09 106.71212 27.165789 88.380112
2010-12-10 107.332962 27.279829 88.212624
2010-12-13 107.401932 27.50791 88.271263
2010-12-14 107.496773 27.581215 87.776962
2010-12-15 107.005302 27.230953 87.62619
2010-12-16 107.626129 27.377575 87.793716
2010-12-17 107.741409 27.253323 88.271263
2010-12-20 108.001434 27.228636 88.329865
2010-12-21 108.686188 27.48373 88.497414
2010-12-22 109.024231 27.566013 88.396942
2010-12-23 108.868225 27.549555 88.22937
2010-12-27 108.911552 27.516636 88.480675
2010-12-28 109.067574 27.50841 87.962929
2010-12-29 109.145584 27.804646 88.5849
2010-12-30 108.972244 27.7635 88.5177
2010-12-31 108.998245 27.903389 88.879059
2011-01-03 110.125061 28.125561 88.778191
2011-01-04 110.064392 28.076187 88.803436
2011-01-05 110.636459 27.960985 88.374794
2011-01-06 110.419754 27.681215 88.391579
2011-01-07 110.203064 27.664757 88.677345
2011-01-10 110.064392 27.467272 88.912666
2011-01-11 110.454445 27.722355 88.736183
2011-01-12 111.451248 28.207844 88.727768
2011-01-13 111.269226 28.257225 89.047165
2011-01-14 112.075325 28.306595 88.862274
2011-01-18 112.266014 28.462931 88.803436
2011-01-19 111.165207 28.306595 88.820206
2011-01-20 111.017838 28.059727 88.484039
2011-01-21 111.269226 28.142017 88.761406
2011-01-24 111.901962 28.397102 88.710968
2011-01-25 111.962646 28.298357 88.988342
2011-01-26 112.396042 28.479391 88.694115
2011-01-27 112.673424 28.586367 88.845428
2011-01-28 110.705803 27.928072 88.971512
2011-01-31 111.537903 28.216078 88.803436
2011-02-01 113.323486 28.792082 88.614594
2011-02-02 113.106796 28.775625 88.51342
2011-02-03 113.35817 28.792082 88.184708
2011-02-04 113.678864 28.750937 87.889626
2011-02-07 114.389641 28.816769 87.92337
2011-02-08 114.909744 28.857912 87.670464
2011-02-09 114.649689 28.693336 87.83065
2011-02-10 114.693008 28.487617 87.577728
2011-02-11 115.377769 28.61928 87.92337
2011-02-14 115.655151 28.709795 87.965515
2011-02-15 115.291107 28.602819 88.075089
2011-02-16 116.019234 28.890823 88.075089
2011-02-17 116.365906 29.088306 88.285812
2011-02-18 116.608612 29.178829 88.252113
2011-02-22 114.268288 28.323053 88.572479
2011-02-23 113.566216 28.405334 88.63987
2011-02-24 113.488174 28.405334 88.656715
2011-02-25 114.701683 28.775625 88.892845
2011-02-28 115.412453 29.038946 89.061394
2011-03-01 113.488174 28.685106 88.989532
2011-03-02 113.730911 28.750937 88.845825
2011-03-03 115.689819 29.145908 88.533104
2011-03-04 114.823051 29.030714 88.769791
2011-03-07 113.921585 28.808537 88.812019
2011-03-08 114.918396 28.931973 88.744415
2011-03-09 114.753716 28.940197 88.955719
2011-03-10 112.630051 28.216078 89.268463
2011-03-11 113.410187 28.273676 89.28537
2011-03-14 112.725403 27.895164 89.336052
2011-03-15 111.433899 27.352064 89.369904
2011-03-16 109.370964 26.537434 89.623451
2011-03-17 110.818504 27.253323 89.564308
2011-03-18 111.221535 27.6483 89.530487
2011-03-21 112.945236 28.323053 89.319183
2011-03-22 112.553482 28.265446 89.327652
2011-03-23 112.87561 28.331278 89.28537
2011-03-24 113.955078 28.67688 89.040215
2011-03-25 114.303291 28.718025 88.964149
2011-03-28 114.024734 28.298357 88.921883
2011-03-29 114.790817 28.61928 88.812019
2011-03-30 115.583023 28.956656 88.964149
2011-03-31 115.4263 28.890823 88.862724
2011-04-01 115.913803 29.145908 88.983955
2011-04-04 116.00956 29.261118 89.12809
2011-04-05 115.992172 29.211744 88.941536
2011-04-06 116.357811 29.384539 88.678764
2011-04-07 116.061806 29.219969 88.814445
2011-04-08 115.661362 29.53266 88.644852
2011-04-11 115.313171 29.318714 88.72966
2011-04-12 114.451279 28.940197 89.068756
2011-04-13 114.442589 29.104771 89.162041
2011-04-14 114.529625 29.187063 89.077232
2011-04-15 114.947517 29.145908 89.399376
2011-04-18 113.659096 28.586367 89.551979
2011-04-19 114.312004 28.824995 89.730042
2011-04-20 115.8703 29.401001 89.602837
2011-04-21 116.462273 29.66432 89.662178
2011-04-25 116.340393 29.66432 89.713036
2011-04-26 117.341522 29.886497 90.043709
2011-04-27 118.107597 30.158039 89.967422
2011-04-28 118.490646 30.273237 90.179359
2011-04-29 118.769234 30.380211 90.255669
2011-05-02 118.586433 30.273237 90.303276
2011-05-03 118.159859 29.95232 90.328796
2011-05-04 117.376343 29.680779 90.498848
2011-05-05 116.314247 29.030714 90.702911
2011-05-06 116.827911 29.129463 90.694389
2011-05-09 117.280563 29.458601 90.796432
2011-05-10 118.281715 29.639635 90.634895
2011-05-11 117.036842 29.129463 90.796432
2011-05-12 117.593994 29.228201 90.660416
2011-05-13 116.688622 28.759169 90.804962
2011-05-16 115.948624 28.536999 91.000526
2011-05-17 115.931259 28.578135 91.102585
2011-05-18 116.967194 28.866142 90.958
2011-05-19 117.245758 28.948429 90.889969
2011-05-20 116.314247 28.61105 90.975014
2011-05-23 114.96492 27.960985 91.051537
2011-05-24 114.869156 28.183159 91.085533
2011-05-25 115.252228 28.33951 91.068542
2011-05-26 115.783241 28.652197 91.264145
2011-05-27 116.227226 28.866142 91.349121
2011-05-31 117.437271 29.368092 91.374672
2011-06-01 114.79953 28.693336 91.769531
2011-06-02 114.67762 28.816769 91.402809
2011-06-03 113.537239 28.833221 91.522171
2011-06-06 112.335869 28.430019 91.539246
2011-06-07 112.266228 28.635736 91.726845
2011-06-08 111.79612 28.323053 91.803612
2011-06-09 112.649239 28.602819 91.667198
2011-06-10 111.08226 27.993902 91.658669
2011-06-13 111.169319 28.018583 91.539246
2011-06-14 112.579597 28.51231 91.291946
2011-06-15 110.577347 27.615383 91.522171
2011-06-16 110.821114 27.450809 91.581932
2011-06-17 111.151817 27.690063 91.667198
2011-06-20 111.720474 27.639872 91.547791
2011-06-21 113.251495 28.250561 91.633026
2011-06-22 112.569084 27.966131 91.57338
2011-06-23 112.245399 27.715164 91.871834
2011-06-24 110.941841 27.53112 91.786545
2011-06-27 111.930435 27.731897 91.624527
2011-06-28 113.391464 28.049788 91.257805
2011-06-29 114.362595 28.54335 90.98494
2011-06-30 115.456146 28.986734 90.967911
2011-07-01 117.162117 29.262793 90.996979
2011-07-05 117.065872 29.120581 91.34761
2011-07-06 117.205879 28.944904 91.398941
2011-07-07 118.421951 29.195868 91.142349
2011-07-08 117.582085 28.811052 91.612717
2011-07-11 115.456146 27.941034 91.860725
2011-07-12 114.957481 27.874107 91.937737
2011-07-13 115.3424 28.26729 92.117378
2011-07-14 114.546288 27.99122 91.886406
2011-07-15 115.211166 28.116709 92.014702
2011-07-18 114.266319 27.782087 91.877853
2011-07-19 116.121048 28.116709 92.07457
2011-07-20 116.051033 28.442968 91.929161
2011-07-21 117.660812 28.86961 91.783752
2011-07-22 117.739548 28.978363 91.980484
2011-07-25 117.083397 28.827778 91.71534
2011-07-26 116.645966 28.903076 91.929161
2011-07-27 114.257568 28.217096 91.775185
2011-07-28 113.92511 28.150175 91.954811
2011-07-29 113.1465 28.17527 92.50219
2011-08-01 112.665321 27.99122 92.725182
2011-08-02 109.787003 27.204861 93.119682
2011-08-03 110.38192 27.271786 93.213989
2011-08-04 105.211472 25.498283 93.711418
2011-08-05 105.053986 25.598673 93.093933
2011-08-08 98.21254 23.699682 93.13678
2011-08-09 102.779343 25.255684 93.685654
2011-08-10 98.238785 23.8419 94.448936
2011-08-11 102.648094 24.987982 93.274033
2011-08-12 103.339241 25.197124 93.685654
2011-08-15 105.526421 25.816175 93.831474
2011-08-16 104.625305 25.6154 94.028732
2011-08-17 104.695282 25.740883 94.18309
2011-08-18 100.180969 24.44422 94.320328
2011-08-19 98.544983 24.101234 94.363167
2011-08-22 98.623734 24.235081 94.243118
2011-08-23 101.869461 25.021444 94.020111
2011-08-24 103.304245 24.879227 93.488441
2011-08-25 101.729469 24.327101 93.677101
2011-08-26 103.208 24.745382 93.805756
2011-08-29 106.17382 25.330971 93.702827
2011-08-30 106.453773 25.289143 93.994461
2011-08-31 106.926201 25.749252 93.908646
2011-09-01 105.806374 25.581942 94.211197
2011-09-02 103.103012 24.987982 94.494781
2011-09-06 102.350639 24.260178 94.744011
2011-09-07 105.237709 25.029814 94.520569
2011-09-08 104.144127 24.502783 94.546326
2011-09-09 101.414536 23.674583 94.67527
2011-09-12 102.070686 23.565832 94.486191
2011-09-13 103.006813 23.749874 94.520569
2011-09-14 104.432831 23.97575 94.537773
2011-09-15 106.235039 24.394028 94.262764
2011-09-16 106.863815 24.435852 94.400284
2011-09-19 105.799751 23.766605 94.606514
2011-09-20 105.676628 23.883726 94.795601
2011-09-21 102.563576 23.172655 94.950317
2011-09-22 99.24826 22.202248 95.225311
2011-09-23 99.846245 22.369556 94.73542
2011-09-26 102.220627 22.779469 94.520569
2011-09-27 103.363838 23.365061 94.391655
2011-09-28 101.253288 22.888224 94.314285
2011-09-29 102.053528 23.323233 94.27993
2011-09-30 99.503304 22.603792 94.632278
2011-10-03 96.671661 22.018202 95.018951
2011-10-04 98.790985 22.277534 94.726151
2011-10-05 100.62014 22.72928 94.407547
2011-10-06 102.440483 23.289772 94.252548
2011-10-07 101.754562 23.139193 94.063103
2011-10-10 105.157784 24.000843 93.87365
2011-10-11 105.263329 23.950651 94.097534
2011-10-12 106.186684 24.494415 93.916656
2011-10-13 105.975647 24.419127 93.968346
2011-10-14 107.78717 24.720285 93.813332
2011-10-17 105.729408 24.143064 94.183617
2011-10-18 107.795975 24.561338 94.080284
2011-10-19 106.520844 24.117962 94.218094
2011-10-20 106.986946 24.117962 94.166435
2011-10-21 109.018333 24.686825 94.218094
2011-10-24 110.355011 25.16366 94.071686
2011-10-25 108.209282 24.803936 94.553917
2011-10-26 109.30854 25.230589 94.29557
2011-10-27 113.116302 26.61927 93.933907
2011-10-28 113.08992 26.418495 94.304207
2011-10-31 110.3638 25.205486 94.751999
2011-11-01 107.285934 24.435852 95.206978
2011-11-02 109.035904 24.862497 95.206978
2011-11-03 111.023354 25.381165 94.999771
2011-11-04 110.346207 25.096733 94.973862
2011-11-07 111.032112 25.16366 95.051605
2011-11-08 112.456726 25.590307 94.922089
2011-11-09 108.306007 24.243446 95.086136
2011-11-10 109.326118 24.544607 94.904861
2011-11-11 111.383904 25.088369 94.792595
2011-11-14 110.328621 24.661724 94.870262
2011-11-15 110.873833 24.728649 94.74939
2011-11-16 109.115059 24.251812 94.714859
2011-11-17 107.382668 23.733145 94.663071
2011-11-18 107.268341 23.850267 94.64576
2011-11-21 105.228149 23.524008 94.628525
2011-11-22 104.814835 23.247948 94.697594
2011-11-23 102.502045 22.545235 94.783951
2011-11-25 102.308548 22.46158 94.654465
2011-11-28 105.272118 23.39016 94.64576
2011-11-29 105.571121 23.641123 94.680328
2011-11-30 109.915306 24.745382 94.43856
2011-12-01 109.897705 24.619898 94.471542
2011-12-02 109.80101 24.586435 94.714577
2011-12-05 110.996956 24.887596 94.818764
2011-12-06 111.032112 24.737017 94.731956
2011-12-07 111.445457 24.71192 94.905533
2011-12-08 109.000732 24.084501 95.001038
2011-12-09 110.847473 24.586435 94.948929
2011-12-12 109.229385 23.867001 94.974983
2011-12-13 108.209282 23.649492 95.165962
2011-12-14 107.057289 23.314869 95.400345
2011-12-15 107.444229 23.331596 95.200661
2011-12-16 107.603516 23.375574 95.521805
2011-12-19 106.453033 23.054201 95.617332
2011-12-20 109.674355 23.823807 95.487099
2011-12-21 109.886742 23.730776 95.244057
2011-12-22 110.860207 23.984493 95.391647
2011-12-23 111.851372 24.170549 95.278824
2011-12-27 111.93988 24.069061 95.450714
2011-12-28 110.47081 23.603918 95.615677
2011-12-29 111.612411 24.01832 95.841385
2011-12-30 111.063759 24.069061 95.719841
2012-01-03 112.833694 24.779463 95.528831
2012-01-04 113.010681 24.720264 95.398621
2012-01-05 113.311546 24.314322 95.528831
2012-01-06 113.019524 24.009863 95.606964
2012-01-09 113.293869 24.094435 95.528831
2012-01-10 114.276176 24.525749 95.502831
2012-01-11 114.338127 24.390432 95.841385
2012-01-12 114.61248 24.475008 95.763252
2012-01-13 114.019547 24.221292 95.980301
2012-01-17 114.462029 24.45809 96.006355
2012-01-18 115.727539 24.897865 95.884789
2012-01-19 116.338188 25.269978 95.728523
2012-01-20 116.771782 25.320719 95.485413
2012-01-23 116.470909 25.430664 95.407303
2012-01-24 116.338188 25.295355 95.485413
2012-01-25 117.311623 25.608267 95.624336
2012-01-26 116.709892 25.633636 95.815338
